,gender,race,age,height,Colorblind
8142,female,white,21,149.06,False
8143,male,black,28,173.76,False
8144,male,white,14,172.28,False
8145,male,white,14,161.83,False
8146,female,black,29,161.01,False
8147,male,asian,21,164.32,False
8148,female,black,29,169.15,False
8149,female,white,21,154.8,False
8150,female,white,21,158.33,False
8151,male,black,28,149.35,False
8152,female,asian,19,152.66,False
8153,male,asian,21,160.87,False
8154,female,black,29,159.85,False
8155,female,black,29,158.88,False
8156,female,white,21,157.75,False
8157,male,white,14,158.23,False
8158,male,white,14,180.44,False
8159,female,white,21,153.43,False
8160,female,asian,19,159.92,False
8161,male,black,28,146.31,False
8162,female,asian,19,168.58,False
8163,male,black,28,162.36,False
8164,female,asian,19,155.93,False
8165,male,asian,21,159.64,False
8166,female,black,29,145.85,False
8167,female,white,21,156.89,False
8168,female,asian,19,169.34,False
8169,female,asian,19,169.12,False
8170,female,asian,19,152.29,False
8171,male,white,14,156.98,False
8172,male,asian,21,160.97,False
8173,female,black,29,165.11,False
8174,female,asian,19,162.39,False
8175,female,white,21,160.56,False
8176,male,black,28,163.9,False
8177,female,white,21,146.65,False
8178,male,asian,21,162.37,False
8179,female,white,21,162.41,False
8180,female,asian,19,158.51,False
8181,male,white,14,157.74,False
8182,female,asian,19,143.28,False
8183,male,asian,21,175.55,False
8184,male,white,14,166.71,False
8185,male,white,14,154.66,False
8186,female,asian,19,175.2,False
8187,female,asian,19,155.85,False
8188,female,asian,19,161.68,False
8189,female,asian,19,165.63,False
8190,male,black,28,156.71,False
8191,female,asian,19,164.15,False
8192,male,asian,21,168.16,False
8193,male,white,14,169.37,False
8194,male,black,28,154.0,False
8195,female,white,21,170.91,False
8196,female,white,21,177.52,False
8197,female,white,21,166.97,False
8198,male,asian,21,170.19,False
8199,female,white,21,152.2,False
8200,male,white,14,161.72,False
8201,male,black,28,161.04,False
8202,male,white,14,179.31,False
8203,female,asian,19,158.03,False
8204,female,white,21,172.92,False
8205,female,asian,19,171.58,False
8206,female,asian,19,155.51,False
8207,female,asian,19,165.98,False
8208,male,asian,21,149.94,False
8209,male,asian,21,142.97,False
8210,female,white,21,156.63,False
8211,female,white,21,162.58,False
8212,male,asian,21,165.17,False
8213,male,black,28,158.28,False
8214,male,black,28,163.43,False
8215,male,white,14,142.11,False
8216,male,white,14,165.71,False
8217,male,white,14,156.55,False
8218,male,white,14,171.41,False
8219,female,asian,19,156.32,False
8220,male,white,14,176.16,False
8221,male,asian,21,165.77,False
8222,female,white,21,145.03,False
8223,female,white,21,158.46,False
8224,female,black,29,165.54,False
8225,male,black,28,162.97,False
8226,male,white,14,173.99,False
8227,male,asian,21,176.21,False
8228,male,asian,21,147.16,False
8229,male,asian,21,156.01,False
8230,female,white,21,170.52,False
8231,female,asian,19,160.1,False
8232,female,white,21,158.08,False
8233,male,white,14,168.23,False
8234,male,asian,21,168.69,False
8235,female,white,21,157.32,False
8236,female,black,29,149.08,False
8237,male,asian,21,173.38,False
8238,female,black,29,164.83,False
8239,female,white,21,152.36,False
8240,male,white,14,161.69,False
8241,male,white,14,162.31,False
8242,female,white,21,169.34,False
8243,female,black,29,144.96,False
8244,female,asian,19,151.55,False
8245,female,white,21,152.32,False
8246,female,white,21,160.45,False
8247,female,black,29,170.27,False
8248,male,asian,21,170.62,False
8249,female,white,21,167.87,False
8250,female,asian,19,168.65,False
8251,male,asian,21,163.87,False
8252,female,white,21,162.38,False
8253,female,asian,19,153.26,False
8254,female,white,21,154.01,False
8255,female,white,21,164.76,False
8256,male,asian,21,167.79,False
8257,female,asian,19,148.0,False
8258,male,asian,21,146.04,False
8259,male,black,28,155.95,False
8260,female,white,21,164.88,False
8261,male,asian,21,172.36,False
8262,male,asian,21,150.01,False
8263,female,white,21,166.88,False
8264,male,black,28,153.24,False
8265,female,black,29,151.01,False
8266,female,black,29,163.35,False
8267,male,white,14,139.29,False
8268,male,asian,21,167.16,False
8269,female,white,21,164.04,False
8270,male,asian,21,169.14,False
8271,female,asian,19,155.23,False
8272,female,asian,19,174.41,False
8273,male,black,28,156.9,False
8274,female,asian,19,167.96,False
8275,female,asian,19,166.05,False
8276,female,white,21,163.44,False
8277,male,asian,21,161.15,False
8278,female,black,29,159.23,False
8279,male,black,28,167.13,False
8280,male,white,14,164.48,False
8281,female,asian,19,167.44,False
8282,female,asian,19,166.56,False
8283,female,white,21,180.59,False
8284,female,black,29,169.43,False
8285,female,white,21,165.08,False
8286,male,asian,21,160.11,False
8287,male,black,28,158.6,False
8288,male,asian,21,158.0,False
8289,male,white,14,165.03,False
8290,male,black,28,167.06,False
8291,female,black,29,168.85,False
8292,male,white,14,160.98,False
8293,male,asian,21,161.61,False
8294,male,white,14,156.17,False
8295,female,asian,19,160.64,False
8296,male,asian,21,163.83,False
8297,female,asian,19,161.1,False
8298,female,white,21,152.14,False
8299,female,asian,19,155.91,False
8300,female,white,21,171.22,False
8301,male,asian,21,162.36,False
8302,female,white,21,156.17,False
8303,male,asian,21,168.78,False
8304,male,white,14,158.94,False
8305,female,asian,19,153.5,False
8306,female,white,21,155.64,False
8307,male,white,14,165.45,False
8308,female,asian,19,152.01,False
8309,female,asian,19,179.15,False
8310,male,white,14,170.52,False
8311,female,asian,19,169.79,False
8312,male,black,28,167.28,False
8313,male,white,14,146.9,False
8314,female,asian,19,150.49,False
8315,female,white,21,153.97,False
8316,male,white,14,172.62,False
8317,male,black,28,164.54,False
8318,male,white,14,167.6,False
8319,female,white,21,155.2,False
8320,male,white,14,173.39,False
8321,female,asian,19,152.9,False
8322,female,asian,19,164.22,False
8323,female,white,21,153.37,False
8324,female,asian,19,172.59,False
8325,female,white,21,148.75,False
8326,female,white,21,155.16,False
8327,female,asian,19,165.16,False
8328,female,black,29,173.97,False
8329,male,asian,21,174.49,False
8330,female,white,21,147.26,False
8331,male,white,14,155.72,False
8332,female,white,21,142.62,False
8333,female,asian,19,169.95,False
8334,male,asian,21,147.95,False
8335,female,asian,19,162.88,False
8336,female,white,21,165.58,False
8337,female,black,29,159.69,False
8338,male,white,14,148.21,False
8339,male,white,14,152.82,False
8340,male,white,14,178.8,False
8341,female,white,21,179.57,False
8342,male,white,14,152.73,False
8343,male,white,14,153.87,False
8344,female,white,21,162.99,False
8345,male,asian,21,151.82,False
8346,male,white,14,167.67,False
8347,female,white,21,148.78,False
8348,female,white,21,159.56,False
8349,male,black,28,164.96,False
8350,male,asian,21,161.44,False
8351,female,asian,19,157.97,False
8352,male,asian,21,150.44,False
8353,female,white,21,160.54,False
8354,male,asian,21,161.92,False
8355,female,white,21,162.89,False
8356,female,white,21,157.0,False
8357,female,black,29,169.09,False
8358,female,asian,19,154.51,False
8359,female,white,21,149.64,False
8360,female,asian,19,159.58,False
8361,female,black,29,156.93,False
8362,male,asian,21,159.82,False
8363,male,white,14,156.69,False
8364,female,white,21,157.03,False
8365,female,asian,19,152.27,False
8366,male,white,14,147.01,False
8367,male,white,14,177.77,False
8368,male,black,28,161.12,False
8369,female,black,29,169.47,False
8370,male,asian,21,169.01,False
8371,female,white,21,160.63,False
8372,female,white,21,154.99,False
8373,female,asian,19,158.42,False
8374,female,black,29,157.33,False
8375,male,white,14,155.59,False
8376,male,asian,21,152.45,False
8377,female,white,21,151.94,False
8378,female,white,21,170.93,False
8379,male,asian,21,156.62,False
8380,female,asian,19,164.83,False
8381,male,black,28,159.83,False
8382,female,white,21,140.61,False
8383,female,asian,19,159.54,False
8384,female,white,21,165.57,False
8385,male,black,28,164.69,False
8386,female,white,21,154.49,False
8387,male,asian,21,147.37,False
8388,female,asian,19,156.25,False
8389,female,black,29,147.84,False
8390,male,black,28,167.86,False
8391,male,asian,21,162.11,False
8392,female,white,21,168.24,False
8393,male,white,14,156.76,False
8394,male,asian,21,165.63,False
8395,female,black,29,155.0,False
8396,male,white,14,174.16,False
8397,female,white,21,153.46,False
8398,male,asian,21,171.6,False
8399,female,black,29,151.97,False
8400,male,white,14,160.13,False
8401,female,asian,19,168.31,False
8402,female,asian,19,169.44,False
8403,female,asian,19,146.49,False
8404,male,black,28,147.48,False
8405,male,black,28,150.46,False
8406,male,black,28,162.26,False
8407,female,white,21,165.4,False
8408,female,white,21,163.3,False
8409,female,white,21,159.5,False
8410,male,asian,21,146.59,False
8411,female,asian,19,162.23,False
8412,male,asian,21,157.13,False
8413,male,white,14,149.5,False
8414,female,black,29,162.71,False
8415,male,asian,21,162.97,False
8416,female,asian,19,169.56,False
8417,male,black,28,165.11,False
8418,female,asian,19,159.81,False
8419,male,white,14,161.01,False
8420,male,asian,21,152.94,False
8421,female,asian,19,159.71,False
8422,female,black,29,159.55,False
8423,female,white,21,158.79,False
8424,male,asian,21,154.49,False
8425,male,white,14,166.43,False
8426,male,white,14,154.86,False
8427,male,asian,21,162.6,False
8428,male,asian,21,160.73,False
8429,female,asian,19,163.61,False
8430,male,black,28,163.73,False
8431,male,white,14,157.09,False
8432,female,white,21,154.33,False
8433,male,hispanic,23,164.83,False
8434,female,white,21,147.79,False
8435,male,black,28,162.93,False
8436,male,black,28,145.39,False
8437,female,black,29,148.02,False
8438,female,black,29,156.9,False
8439,male,asian,21,165.45,False
8440,male,white,14,158.27,False
8441,female,black,29,156.72,False
8442,female,asian,19,169.62,False
8443,female,white,21,161.88,False
8444,male,white,14,168.4,False
8445,male,asian,21,152.99,False
8446,male,asian,21,150.91,False
8447,male,white,14,165.23,False
8448,female,white,21,158.5,False
8449,female,white,21,152.58,False
8450,female,white,21,176.05,False
8451,female,white,21,164.18,False
8452,female,black,29,165.02,False
8453,male,white,14,161.8,False
8454,female,white,21,162.89,False
8455,male,white,14,159.07,False
8456,female,white,21,170.17,False
8457,female,white,21,163.39,False
8458,male,asian,21,153.66,False
8459,male,asian,21,163.21,False
8460,male,black,28,160.2,False
8461,female,asian,19,156.14,False
8462,female,black,29,172.74,False
8463,male,asian,21,155.27,False
8464,male,black,28,171.23,False
8465,male,asian,21,158.6,False
8466,male,white,14,162.87,False
8467,female,asian,19,164.14,False
8468,female,asian,19,151.44,False
8469,male,asian,21,150.3,False
8470,female,white,21,167.12,False
8471,female,white,21,164.29,False
8472,male,white,14,162.53,False
8473,male,asian,21,158.28,False
8474,male,asian,21,157.96,False
8475,male,white,14,146.02,False
8476,male,black,28,159.44,False
8477,female,asian,19,155.63,False
8478,female,white,21,159.89,False
8479,female,asian,19,142.33,False
8480,female,black,29,150.74,False
8481,male,white,14,154.2,False
8482,male,black,28,171.72,False
8483,male,white,14,146.72,False
8484,female,asian,19,158.58,False
8485,male,black,28,151.13,False
8486,male,white,14,150.51,False
8487,female,asian,19,153.29,False
8488,male,black,28,160.03,False
8489,female,white,21,159.71,False
8490,female,white,21,150.21,False
8491,male,white,14,161.63,True
8492,male,black,28,146.63,False
8493,female,black,29,171.82,False
8494,male,black,28,156.39,False
8495,female,white,21,144.2,False
8496,male,white,14,153.56,False
8497,female,asian,19,156.02,False
8498,female,black,29,154.07,False
8499,female,white,21,157.21,False
8500,female,asian,19,171.31,False
8501,female,black,29,162.81,False
8502,male,white,14,150.84,False
8503,male,white,14,159.8,False
8504,male,asian,21,154.19,False
8505,female,black,29,160.81,True
8506,male,asian,21,157.04,False
8507,male,white,14,166.27,False
8508,male,black,28,164.13,False
8509,female,asian,19,159.15,False
8510,female,white,21,167.8,False
8511,female,black,29,160.99,False
8512,male,asian,21,151.03,False
8513,female,white,21,163.39,False
8514,female,white,21,167.53,False
8515,female,white,21,160.61,False
8516,female,asian,19,155.69,False
8517,female,asian,19,152.04,False
8518,female,asian,19,166.29,False
8519,female,black,29,166.06,False
8520,male,white,14,146.38,False
8521,male,white,14,153.33,False
8522,male,white,14,174.56,False
8523,male,asian,21,167.07,False
8524,female,asian,19,158.49,False
8525,male,asian,21,161.54,False
8526,female,asian,19,167.65,False
8527,female,white,21,161.48,False
8528,male,asian,21,163.62,False
8529,male,asian,21,163.14,False
8530,male,white,14,160.46,False
8531,male,asian,21,162.4,False
8532,male,white,14,162.65,False
8533,male,asian,21,154.61,False
8534,male,asian,21,159.91,False
8535,male,white,14,167.96,False
8536,male,asian,21,169.07,False
8537,male,white,14,164.18,False
8538,female,asian,19,155.29,False
8539,male,black,28,159.64,False
8540,male,asian,21,160.66,False
8541,female,black,29,169.12,False
8542,female,asian,19,147.24,False
8543,female,white,21,152.81,False
8544,female,asian,19,162.68,False
8545,female,black,29,163.27,False
8546,female,white,21,159.23,False
8547,female,white,21,161.37,False
8548,female,white,21,146.7,False
8549,male,black,28,154.41,False
8550,male,white,14,149.25,False
8551,female,asian,19,154.01,False
8552,female,asian,19,169.51,False
8553,male,white,14,153.91,False
8554,female,white,21,151.79,False
8555,female,white,21,157.08,False
8556,female,asian,19,155.24,False
8557,female,asian,19,160.16,False
8558,male,asian,21,164.45,False
8559,female,asian,19,170.36,False
8560,male,asian,21,148.08,False
8561,male,hispanic,23,154.57,False
8562,female,white,21,162.71,False
8563,female,asian,19,169.82,False
8564,male,black,28,146.69,False
8565,female,asian,19,155.52,False
8566,female,asian,19,159.69,False
8567,male,asian,21,154.44,False
8568,male,white,14,160.73,False
8569,female,asian,19,164.12,False
8570,female,asian,19,167.95,False
8571,female,black,29,167.31,False
8572,female,white,21,160.59,False
8573,female,asian,19,140.86,False
8574,female,white,21,173.41,False
8575,male,white,14,150.13,False
8576,male,black,28,156.01,False
8577,female,white,21,154.36,False
8578,male,asian,21,160.09,False
8579,female,white,21,166.4,False
8580,male,white,14,154.17,False
8581,female,asian,19,168.38,False
8582,female,white,21,153.15,False
8583,female,black,29,155.47,False
8584,female,asian,19,154.75,False
8585,male,asian,21,145.92,False
8586,female,asian,19,160.3,False
8587,male,asian,21,141.89,False
8588,female,black,29,151.45,False
8589,male,asian,21,160.23,False
8590,male,black,28,158.2,False
8591,male,white,14,161.89,True
8592,male,white,14,167.78,False
8593,female,white,21,156.08,False
8594,male,black,28,158.41,False
8595,male,white,14,163.85,False
8596,male,white,14,158.69,False
8597,female,black,29,171.21,False
8598,female,asian,19,165.77,False
8599,female,white,21,152.01,False
8600,female,black,29,164.57,False
8601,male,white,14,163.18,False
8602,female,white,21,158.89,False
